scorer,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000
bodyparts,Nose,Nose,Nose,Tail,Tail,Tail
coords,x,y,likelihood,x,y,likelihood
38,333.09611427783966,161.84699368476868,0.8999962210655212,450.65119981765747,255.04150772094727,0.899999737739563
39,346.26288521289825,161.69267535209656,0.8999890089035034,452.1806449890137,264.19067001342773,0.8999967575073242
40,359.35537362098694,168.73860025405884,0.8993005752563477,455.1029996871948,279.95841789245605,0.8979950547218323
41,375.05989956855774,167.5176739692688,0.8998667001724243,449.6233720779419,292.3315553665161,0.8999934196472168
42,387.8819346278906,166.7711215019226,0.899999737739563,451.21661138534546,295.22274899482727,0.8999998569488525
43,411.5082416534424,153.05417823791504,0.8963770270347595,451.698618888855,295.6580090522766,0.8999934196472168
44,419.08261293172836,153.67759895324707,0.8999953866004944,452.19866943359375,304.3161654472351,0.8999995589256287
45,443.77911853790283,170.84365808963776,0.8999980688095093,448.9599118232727,308.82858991622925,0.8999777436256409
46,452.0738907381892,181.13363409042358,0.8999996781349182,440.1784110069275,326.0499098300934,0.8999999761581421
47,466.7907885313034,197.7882717847824,0.018179262056946754,430.2765209674835,330.48204803466797,0.8999998569488525
48,485.14624309539795,193.81332302093506,0.8932992219924927,418.27450597286224,331.4079852104187,0.8999998569488525
49,488.01042461395264,206.00324535369873,0.8999944925308228,411.6742566525936,337.3945598602295,0.8999999761581421
50,493.1696083545685,217.63997745513916,0.8804512619972229,403.89884021133184,345.21475982666016,0.898913562297821
51,505.6524796485901,240.53587794303894,0.8997907042503357,389.7390253543854,345.4716329574585,0.8989800810813904
52,506.67753171920776,261.3741271495819,0.8999993205070496,379.3225820660591,342.76388359069824,0.8999682068824768
53,509.38373708724976,279.14996695518494,0.8999903202056885,364.6913857460022,340.2249355316162,0.8999949097633362
54,510.4254698753357,293.8223752975464,0.899999737739563,352.10076808929443,336.30008602142334,0.8995775580406189
55,514.7907228469849,310.9539294242859,0.8999998569488525,343.4953718185425,333.29028952121735,0.8999707102775574
56,513.1270909309387,326.0017640590668,0.8999999761581421,339.8422107696533,331.9186185002327,0.8999996781349182
57,510.77149724960327,335.17762303352356,0.8999998569488525,331.64453411102295,325.8923989534378,0.8999998569488525
58,514.2528786659241,349.6500120162964,0.8999986052513123,324.65400314331055,319.89249086380005,0.8999965190887451
59,524.1867513656616,360.31210470199585,0.8999943137168884,322.86255264282227,312.9510931968689,0.8999990224838257
60,521.2401416301727,367.125764131546,0.8999999761581421,322.23041248321533,307.7929691374302,0.8999998569488525
61,518.6134738922119,377.66256618499756,0.8999955654144287,324.7186989784241,301.1477608680725,0.8999987840652466
62,528.917543888092,394.36525297164917,0.8999999761581421,330.22541332244873,298.0509433746338,0.8999999761581421
63,539.2084767818451,405.89545345306396,0.8999625444412231,329.9396162033081,295.91684675216675,0.8999999761581421
64,551.1688356399536,411.28872203826904,0.8999998569488525,330.17640924453735,296.21507692337036,0.8999999761581421
65,562.0663361549377,409.3622679710388,0.8999993205070496,331.9363157823682,295.3497242927551,0.8999999761581421
66,571.9295177459717,410.17011308670044,0.8999432325363159,333.59469842910767,294.31385135650635,0.8999999761581421
67,578.5162062644958,411.6196241378784,0.8999933004379272,335.2505192756653,294.5424222946167,0.8999999761581421
68,580.7084589004517,411.24476194381714,0.8997879028320312,346.37051010131836,291.3148593902588,0.8999980688095093
69,578.3550539016724,400.41140508651733,0.8999979496002197,354.8492684364319,282.0004140138626,0.899999737739563
70,575.259265422821,384.7238688468933,0.8999999761581421,356.691892683506,276.284366607666,0.8999998569488525
71,576.0306334495544,375.0772752761841,0.8999994397163391,355.0839086174965,270.70158767700195,0.8987227082252502
72,573.3598535060883,368.6161241531372,0.8999999761581421,356.2021666765213,270.47522830963135,0.8988447785377502
73,570.191922545433,357.74303674697876,0.8999995589256287,356.5785190463066,269.81776905059814,0.8925238847732544
74,574.7058212757111,344.6772584915161,0.899596095085144,355.49980133771896,269.12679958343506,0.8699012398719788
75,579.1305804848671,334.8272352218628,0.8902230262756348,355.925892136991,269.66391372680664,0.893004834651947
